Data,Dia da Semana,Mês,Nome da Fruta,Categoria,Quantidade Vendida (kg),Preço por Kg (R$),Receita (R$),Vendedor,Feira,Forma de Pagamento,Promoção?,Clima,Observações
2024-11-25,Monday,November,Mamão,Tropical,46.6,3.0,139.8,Ana Tropical,Feira do Parque,Pix,Não,Nublado,Boa procura
2024-11-25,Monday,November,Manga,Tropical,38.2,4.2,160.44,Ana Tropical,Feira Central,Dinheiro,Não,Nublado,Vendas médias
2024-11-26,Tuesday,November,Limão,Cítrica,49.5,2.2,108.9,Maria Frutas,Feira Central,Pix,Sim,Nublado,Pouco movimento
2024-11-26,Tuesday,November,Manga,Tropical,48.1,4.2,202.02,Carlos Natureza,Feira Bairro Novo,Cartão Débito,Sim,Chuvoso,Boa procura
2024-11-26,Tuesday,November,Melancia,Tropical,47.6,2.5,119.0,Ana Tropical,Feira do Parque,Pix,Sim,Chuvoso,Vendas médias
2024-11-27,Wednesday,November,Melancia,Tropical,49.8,2.5,124.5,Carlos Natureza,Feira Central,Dinheiro,Sim,Nublado,Pouco movimento
2024-11-27,Wednesday,November,Abacaxi,Tropical,25.5,4.8,122.4,Carlos Natureza,Feira da Estação,Pix,Sim,Ensolarado,Concorrência alta
2024-11-27,Wednesday,November,Laranja,Cítrica,6.7,3.8,25.46,Ana Tropical,Feira da Estação,Dinheiro,Sim,Chuvoso,Pouco movimento
2024-11-27,Wednesday,November,Banana,Tropical,31.7,3.5,110.95,Carlos Natureza,Feira da Estação,Pix,Não,Chuvoso,Concorrência alta
2024-11-27,Wednesday,November,Coco,Tropical,39.6,3.7,146.52,Carlos Natureza,Feira Bairro Novo,Pix,Não,Nublado,Vendas médias
2024-11-28,Thursday,November,Maçã,Temperada,14.8,5.0,74.0,João da Fruta,Feira do Parque,Cartão Crédito,Não,Ensolarado,Pouco movimento
2024-11-28,Thursday,November,Banana,Tropical,36.6,3.5,128.1,João da Fruta,Feira Bairro Novo,Cartão Débito,Não,Ensolarado,Boa procura
2024-11-28,Thursday,November,Melancia,Tropical,7.1,2.5,17.75,Carlos Natureza,Feira da Estação,Cartão Crédito,Sim,Chuvoso,Concorrência alta
2024-11-28,Thursday,November,Maçã,Temperada,48.8,5.0,244.0,João da Fruta,Feira do Parque,Cartão Crédito,Não,Ensolarado,Vendas médias
2024-11-29,Friday,November,Abacaxi,Tropical,19.2,4.8,92.16,Carlos Natureza,Feira da Estação,Pix,Sim,Ensolarado,Vendas médias
2024-11-29,Friday,November,Kiwi,Temperada,16.4,6.5,106.6,Maria Frutas,Feira Bairro Novo,Pix,Sim,Chuvoso,Produto fresco
2024-11-29,Friday,November,Banana,Tropical,22.3,3.5,78.05,Ana Tropical,Feira da Estação,Pix,Sim,Ensolarado,Vendas médias
2024-11-29,Friday,November,Abacaxi,Tropical,15.7,4.8,75.36,João da Fruta,Feira Bairro Novo,Dinheiro,Não,Ensolarado,Boa procura
2024-11-29,Friday,November,Melancia,Tropical,26.8,2.5,67.0,João da Fruta,Feira Central,Cartão Débito,Sim,Chuvoso,Vendas médias
2024-11-30,Saturday,November,Melancia,Tropical,42.0,2.5,105.0,Carlos Natureza,Feira do Parque,Cartão Crédito,Sim,Nublado,Produto fresco
2024-11-30,Saturday,November,Limão,Cítrica,29.0,2.2,63.8,Maria Frutas,Feira Central,Pix,Sim,Chuvoso,Pouco movimento
2024-11-30,Saturday,November,Pera,Temperada,41.8,5.2,217.36,Carlos Natureza,Feira da Estação,Cartão Débito,Sim,Nublado,Concorrência alta
2024-11-30,Saturday,November,Coco,Tropical,15.1,3.7,55.87,João da Fruta,Feira Central,Dinheiro,Sim,Chuvoso,Vendas médias
2024-11-30,Saturday,November,Melancia,Tropical,44.1,2.5,110.25,Ana Tropical,Feira da Estação,Cartão Débito,Sim,Chuvoso,Pouco movimento
2024-11-30,Saturday,November,Manga,Tropical,23.6,4.2,99.12,Maria Frutas,Feira Bairro Novo,Cartão Débito,Não,Ensolarado,Pouco movimento
2024-12-01,Sunday,December,Coco,Tropical,23.0,3.7,85.1,João da Fruta,Feira da Estação,Cartão Crédito,Não,Chuvoso,Boa procura
2024-12-01,Sunday,December,Mamão,Tropical,17.7,3.0,53.1,Maria Frutas,Feira Central,Cartão Débito,Sim,Nublado,Vendas médias
2024-12-01,Sunday,December,Abacaxi,Tropical,26.4,4.8,126.72,Ana Tropical,Feira do Parque,Dinheiro,Não,Chuvoso,Pouco movimento
2024-12-01,Sunday,December,Mamão,Tropical,13.2,3.0,39.6,Ana Tropical,Feira da Estação,Cartão Débito,Sim,Nublado,Boa procura
2024-12-01,Sunday,December,Coco,Tropical,38.1,3.7,140.97,Maria Frutas,Feira da Estação,Cartão Crédito,Não,Nublado,Concorrência alta
2024-12-02,Monday,December,Melancia,Tropical,27.8,2.5,69.5,João da Fruta,Feira da Estação,Dinheiro,Sim,Ensolarado,Produto fresco
2024-12-02,Monday,December,Mamão,Tropical,7.6,3.0,22.8,Ana Tropical,Feira do Parque,Pix,Sim,Ensolarado,Pouco movimento
2024-12-02,Monday,December,Manga,Tropical,15.6,4.2,65.52,Maria Frutas,Feira da Estação,Dinheiro,Não,Chuvoso,Boa procura
2024-12-02,Monday,December,Manga,Tropical,24.9,4.2,104.58,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Não,Nublado,Pouco movimento
2024-12-02,Monday,December,Laranja,Cítrica,26.6,3.8,101.08,Ana Tropical,Feira da Estação,Pix,Não,Chuvoso,Produto fresco
2024-12-02,Monday,December,Laranja,Cítrica,17.2,3.8,65.36,João da Fruta,Feira Bairro Novo,Cartão Crédito,Sim,Nublado,Pouco movimento
2024-12-03,Tuesday,December,Laranja,Cítrica,29.1,3.8,110.58,Carlos Natureza,Feira Bairro Novo,Dinheiro,Sim,Chuvoso,Boa procura
2024-12-03,Tuesday,December,Laranja,Cítrica,30.5,3.8,115.9,Carlos Natureza,Feira Bairro Novo,Dinheiro,Sim,Nublado,Pouco movimento
2024-12-03,Tuesday,December,Laranja,Cítrica,21.9,3.8,83.22,Ana Tropical,Feira Central,Cartão Crédito,Não,Chuvoso,Pouco movimento
2024-12-03,Tuesday,December,Abacaxi,Tropical,38.9,4.8,186.72,Carlos Natureza,Feira da Estação,Cartão Débito,Não,Nublado,Produto fresco
2024-12-03,Tuesday,December,Melancia,Tropical,10.7,2.5,26.75,Carlos Natureza,Feira do Parque,Dinheiro,Sim,Nublado,Pouco movimento
2024-12-04,Wednesday,December,Coco,Tropical,44.9,3.7,166.13,Carlos Natureza,Feira Bairro Novo,Pix,Sim,Nublado,Concorrência alta
2024-12-04,Wednesday,December,Banana,Tropical,50.0,3.5,175.0,Maria Frutas,Feira da Estação,Cartão Crédito,Não,Chuvoso,Boa procura
2024-12-04,Wednesday,December,Maçã,Temperada,26.8,5.0,134.0,João da Fruta,Feira da Estação,Cartão Crédito,Sim,Chuvoso,Pouco movimento
2024-12-04,Wednesday,December,Maçã,Temperada,14.2,5.0,71.0,Ana Tropical,Feira Bairro Novo,Pix,Sim,Nublado,Vendas médias
2024-12-04,Wednesday,December,Maçã,Temperada,15.5,5.0,77.5,Maria Frutas,Feira da Estação,Dinheiro,Sim,Chuvoso,Concorrência alta
2024-12-04,Wednesday,December,Manga,Tropical,14.6,4.2,61.32,Ana Tropical,Feira Central,Cartão Crédito,Não,Ensolarado,Pouco movimento
2024-12-05,Thursday,December,Laranja,Cítrica,10.1,3.8,38.38,João da Fruta,Feira do Parque,Cartão Débito,Não,Chuvoso,Boa procura
2024-12-05,Thursday,December,Pera,Temperada,42.9,5.2,223.08,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Produto fresco
2024-12-05,Thursday,December,Pera,Temperada,31.0,5.2,161.2,Maria Frutas,Feira da Estação,Dinheiro,Não,Chuvoso,Boa procura
2024-12-06,Friday,December,Abacaxi,Tropical,15.9,4.8,76.32,Maria Frutas,Feira do Parque,Pix,Sim,Nublado,Concorrência alta
2024-12-06,Friday,December,Maçã,Temperada,47.7,5.0,238.5,João da Fruta,Feira da Estação,Cartão Crédito,Sim,Nublado,Vendas médias
2024-12-06,Friday,December,Melancia,Tropical,39.1,2.5,97.75,João da Fruta,Feira Bairro Novo,Dinheiro,Não,Nublado,Produto fresco
2024-12-06,Friday,December,Banana,Tropical,23.4,3.5,81.9,Ana Tropical,Feira Central,Pix,Sim,Ensolarado,Concorrência alta
2024-12-06,Friday,December,Melancia,Tropical,49.4,2.5,123.5,Maria Frutas,Feira Bairro Novo,Pix,Não,Chuvoso,Boa procura
2024-12-07,Saturday,December,Melancia,Tropical,9.4,2.5,23.5,João da Fruta,Feira Central,Cartão Crédito,Sim,Chuvoso,Boa procura
2024-12-07,Saturday,December,Melancia,Tropical,24.6,2.5,61.5,Ana Tropical,Feira Central,Cartão Débito,Sim,Nublado,Produto fresco
2024-12-07,Saturday,December,Laranja,Cítrica,12.8,3.8,48.64,João da Fruta,Feira do Parque,Cartão Crédito,Sim,Nublado,Pouco movimento
2024-12-08,Sunday,December,Pera,Temperada,34.6,5.2,179.92,Carlos Natureza,Feira do Parque,Pix,Sim,Chuvoso,Boa procura
2024-12-08,Sunday,December,Laranja,Cítrica,45.3,3.8,172.14,Ana Tropical,Feira do Parque,Cartão Débito,Sim,Chuvoso,Vendas médias
2024-12-08,Sunday,December,Pera,Temperada,30.4,5.2,158.08,Carlos Natureza,Feira Central,Dinheiro,Não,Chuvoso,Boa procura
2024-12-08,Sunday,December,Limão,Cítrica,8.0,2.2,17.6,Ana Tropical,Feira do Parque,Cartão Débito,Sim,Nublado,Pouco movimento
2024-12-08,Sunday,December,Uva,Temperada,37.4,7.0,261.8,Ana Tropical,Feira Bairro Novo,Pix,Sim,Chuvoso,Concorrência alta
2024-12-08,Sunday,December,Pera,Temperada,6.8,5.2,35.36,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Boa procura
2024-12-09,Monday,December,Uva,Temperada,36.3,7.0,254.1,João da Fruta,Feira da Estação,Dinheiro,Sim,Nublado,Pouco movimento
2024-12-09,Monday,December,Abacaxi,Tropical,29.8,4.8,143.04,Maria Frutas,Feira Bairro Novo,Dinheiro,Não,Nublado,Boa procura
2024-12-09,Monday,December,Coco,Tropical,18.6,3.7,68.82,Carlos Natureza,Feira Bairro Novo,Cartão Débito,Não,Nublado,Pouco movimento
2024-12-10,Tuesday,December,Melancia,Tropical,18.8,2.5,47.0,Ana Tropical,Feira Bairro Novo,Pix,Sim,Ensolarado,Concorrência alta
2024-12-10,Tuesday,December,Pera,Temperada,10.8,5.2,56.16,Ana Tropical,Feira da Estação,Pix,Sim,Chuvoso,Pouco movimento
2024-12-10,Tuesday,December,Kiwi,Temperada,45.0,6.5,292.5,Maria Frutas,Feira da Estação,Dinheiro,Não,Nublado,Concorrência alta
2024-12-10,Tuesday,December,Laranja,Cítrica,28.1,3.8,106.78,Maria Frutas,Feira do Parque,Pix,Sim,Chuvoso,Pouco movimento
2024-12-11,Wednesday,December,Limão,Cítrica,27.6,2.2,60.72,Carlos Natureza,Feira do Parque,Dinheiro,Não,Chuvoso,Produto fresco
2024-12-11,Wednesday,December,Melancia,Tropical,38.1,2.5,95.25,João da Fruta,Feira do Parque,Cartão Débito,Não,Nublado,Boa procura
2024-12-11,Wednesday,December,Mamão,Tropical,28.8,3.0,86.4,Ana Tropical,Feira do Parque,Cartão Crédito,Sim,Chuvoso,Produto fresco
2024-12-11,Wednesday,December,Uva,Temperada,28.1,7.0,196.7,Ana Tropical,Feira da Estação,Cartão Débito,Sim,Chuvoso,Pouco movimento
2024-12-11,Wednesday,December,Limão,Cítrica,16.8,2.2,36.96,Maria Frutas,Feira da Estação,Cartão Crédito,Não,Nublado,Pouco movimento
2024-12-11,Wednesday,December,Manga,Tropical,37.8,4.2,158.76,João da Fruta,Feira do Parque,Cartão Crédito,Não,Chuvoso,Pouco movimento
2024-12-12,Thursday,December,Laranja,Cítrica,38.4,3.8,145.92,Ana Tropical,Feira Central,Cartão Crédito,Não,Ensolarado,Vendas médias
2024-12-12,Thursday,December,Uva,Temperada,7.1,7.0,49.7,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Não,Chuvoso,Boa procura
2024-12-12,Thursday,December,Kiwi,Temperada,14.3,6.5,92.95,Maria Frutas,Feira da Estação,Pix,Não,Ensolarado,Produto fresco
2024-12-12,Thursday,December,Mamão,Tropical,14.6,3.0,43.8,João da Fruta,Feira Central,Cartão Crédito,Não,Chuvoso,Boa procura
2024-12-13,Friday,December,Uva,Temperada,23.8,7.0,166.6,Maria Frutas,Feira Central,Pix,Sim,Nublado,Boa procura
2024-12-13,Friday,December,Laranja,Cítrica,41.8,3.8,158.84,Maria Frutas,Feira Bairro Novo,Cartão Débito,Sim,Nublado,Vendas médias
2024-12-13,Friday,December,Pera,Temperada,20.3,5.2,105.56,João da Fruta,Feira Central,Cartão Crédito,Sim,Nublado,Vendas médias
2024-12-13,Friday,December,Laranja,Cítrica,15.7,3.8,59.66,Maria Frutas,Feira Bairro Novo,Dinheiro,Sim,Ensolarado,Vendas médias
2024-12-13,Friday,December,Manga,Tropical,19.4,4.2,81.48,João da Fruta,Feira Central,Cartão Crédito,Sim,Chuvoso,Concorrência alta
2024-12-13,Friday,December,Manga,Tropical,11.7,4.2,49.14,Maria Frutas,Feira do Parque,Cartão Crédito,Sim,Ensolarado,Pouco movimento
2024-12-14,Saturday,December,Pera,Temperada,38.4,5.2,199.68,Maria Frutas,Feira Central,Cartão Crédito,Não,Chuvoso,Concorrência alta
2024-12-14,Saturday,December,Limão,Cítrica,45.1,2.2,99.22,Ana Tropical,Feira do Parque,Cartão Crédito,Sim,Chuvoso,Boa procura
2024-12-14,Saturday,December,Melancia,Tropical,11.3,2.5,28.25,Ana Tropical,Feira Central,Cartão Débito,Não,Ensolarado,Produto fresco
2024-12-14,Saturday,December,Maçã,Temperada,9.0,5.0,45.0,João da Fruta,Feira Bairro Novo,Dinheiro,Não,Chuvoso,Concorrência alta
2024-12-15,Sunday,December,Coco,Tropical,47.2,3.7,174.64,Carlos Natureza,Feira do Parque,Dinheiro,Não,Chuvoso,Boa procura
2024-12-15,Sunday,December,Kiwi,Temperada,13.4,6.5,87.1,Maria Frutas,Feira da Estação,Cartão Crédito,Não,Nublado,Boa procura
2024-12-15,Sunday,December,Melancia,Tropical,43.6,2.5,109.0,Maria Frutas,Feira Central,Cartão Crédito,Sim,Chuvoso,Boa procura
2024-12-16,Monday,December,Melancia,Tropical,32.4,2.5,81.0,Ana Tropical,Feira do Parque,Cartão Débito,Sim,Nublado,Concorrência alta
2024-12-16,Monday,December,Abacaxi,Tropical,8.1,4.8,38.88,Maria Frutas,Feira Bairro Novo,Cartão Débito,Sim,Nublado,Concorrência alta
2024-12-16,Monday,December,Limão,Cítrica,16.1,2.2,35.42,Maria Frutas,Feira do Parque,Cartão Crédito,Sim,Nublado,Produto fresco
2024-12-16,Monday,December,Kiwi,Temperada,43.9,6.5,285.35,Maria Frutas,Feira do Parque,Cartão Débito,Sim,Ensolarado,Boa procura
2024-12-17,Tuesday,December,Abacaxi,Tropical,15.5,4.8,74.4,Carlos Natureza,Feira Central,Pix,Sim,Nublado,Boa procura
2024-12-17,Tuesday,December,Laranja,Cítrica,28.7,3.8,109.06,Ana Tropical,Feira do Parque,Cartão Crédito,Não,Ensolarado,Concorrência alta
2024-12-17,Tuesday,December,Maçã,Temperada,6.7,5.0,33.5,Ana Tropical,Feira da Estação,Dinheiro,Não,Chuvoso,Produto fresco
2024-12-17,Tuesday,December,Uva,Temperada,16.6,7.0,116.2,Maria Frutas,Feira da Estação,Cartão Crédito,Não,Nublado,Vendas médias
2024-12-17,Tuesday,December,Laranja,Cítrica,38.5,3.8,146.3,João da Fruta,Feira Bairro Novo,Cartão Crédito,Sim,Nublado,Concorrência alta
2024-12-17,Tuesday,December,Uva,Temperada,36.7,7.0,256.9,Ana Tropical,Feira do Parque,Cartão Crédito,Não,Chuvoso,Concorrência alta
2024-12-18,Wednesday,December,Banana,Tropical,14.1,3.5,49.35,João da Fruta,Feira Bairro Novo,Cartão Crédito,Sim,Nublado,Vendas médias
2024-12-18,Wednesday,December,Kiwi,Temperada,48.9,6.5,317.85,Ana Tropical,Feira da Estação,Pix,Não,Nublado,Pouco movimento
2024-12-18,Wednesday,December,Limão,Cítrica,34.2,2.2,75.24,Carlos Natureza,Feira Bairro Novo,Dinheiro,Sim,Chuvoso,Produto fresco
2024-12-18,Wednesday,December,Kiwi,Temperada,29.4,6.5,191.1,João da Fruta,Feira da Estação,Pix,Não,Chuvoso,Vendas médias
2024-12-19,Thursday,December,Laranja,Cítrica,18.9,3.8,71.82,Maria Frutas,Feira da Estação,Cartão Crédito,Não,Nublado,Boa procura
2024-12-19,Thursday,December,Uva,Temperada,34.4,7.0,240.8,Carlos Natureza,Feira Central,Cartão Crédito,Não,Chuvoso,Boa procura
2024-12-19,Thursday,December,Uva,Temperada,14.5,7.0,101.5,Carlos Natureza,Feira do Parque,Pix,Não,Nublado,Pouco movimento
2024-12-19,Thursday,December,Uva,Temperada,32.5,7.0,227.5,João da Fruta,Feira do Parque,Pix,Não,Chuvoso,Boa procura
2024-12-20,Friday,December,Manga,Tropical,13.9,4.2,58.38,Carlos Natureza,Feira da Estação,Cartão Crédito,Sim,Nublado,Boa procura
2024-12-20,Friday,December,Abacaxi,Tropical,19.7,4.8,94.56,Carlos Natureza,Feira da Estação,Cartão Débito,Não,Nublado,Boa procura
2024-12-20,Friday,December,Abacaxi,Tropical,5.3,4.8,25.44,Carlos Natureza,Feira Bairro Novo,Dinheiro,Não,Nublado,Pouco movimento
2024-12-21,Saturday,December,Manga,Tropical,23.5,4.2,98.7,Ana Tropical,Feira Bairro Novo,Cartão Crédito,Sim,Chuvoso,Vendas médias
2024-12-21,Saturday,December,Kiwi,Temperada,33.6,6.5,218.4,João da Fruta,Feira Central,Dinheiro,Não,Chuvoso,Concorrência alta
2024-12-21,Saturday,December,Laranja,Cítrica,44.6,3.8,169.48,João da Fruta,Feira Central,Pix,Sim,Chuvoso,Produto fresco
2024-12-21,Saturday,December,Maçã,Temperada,15.5,5.0,77.5,João da Fruta,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Produto fresco
2024-12-21,Saturday,December,Maçã,Temperada,36.4,5.0,182.0,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Não,Nublado,Vendas médias
2024-12-22,Sunday,December,Abacaxi,Tropical,14.7,4.8,70.56,Ana Tropical,Feira Central,Dinheiro,Não,Nublado,Boa procura
2024-12-22,Sunday,December,Uva,Temperada,23.9,7.0,167.3,Ana Tropical,Feira Central,Cartão Débito,Sim,Nublado,Vendas médias
2024-12-22,Sunday,December,Mamão,Tropical,7.8,3.0,23.4,João da Fruta,Feira da Estação,Dinheiro,Não,Ensolarado,Vendas médias
2024-12-22,Sunday,December,Kiwi,Temperada,49.7,6.5,323.05,Carlos Natureza,Feira da Estação,Cartão Débito,Não,Nublado,Pouco movimento
2024-12-22,Sunday,December,Laranja,Cítrica,20.8,3.8,79.04,Ana Tropical,Feira do Parque,Cartão Débito,Sim,Ensolarado,Vendas médias
2024-12-22,Sunday,December,Uva,Temperada,37.6,7.0,263.2,Maria Frutas,Feira Central,Pix,Sim,Ensolarado,Concorrência alta
2024-12-23,Monday,December,Abacaxi,Tropical,38.5,4.8,184.8,João da Fruta,Feira Bairro Novo,Cartão Débito,Sim,Chuvoso,Boa procura
2024-12-23,Monday,December,Mamão,Tropical,16.3,3.0,48.9,Ana Tropical,Feira da Estação,Dinheiro,Não,Nublado,Produto fresco
2024-12-23,Monday,December,Mamão,Tropical,35.1,3.0,105.3,Carlos Natureza,Feira do Parque,Dinheiro,Sim,Nublado,Pouco movimento
2024-12-23,Monday,December,Banana,Tropical,29.3,3.5,102.55,João da Fruta,Feira Central,Cartão Débito,Não,Nublado,Pouco movimento
2024-12-24,Tuesday,December,Melancia,Tropical,17.0,2.5,42.5,Maria Frutas,Feira do Parque,Pix,Não,Nublado,Produto fresco
2024-12-24,Tuesday,December,Mamão,Tropical,7.1,3.0,21.3,Ana Tropical,Feira Bairro Novo,Pix,Sim,Chuvoso,Concorrência alta
2024-12-24,Tuesday,December,Limão,Cítrica,8.2,2.2,18.04,João da Fruta,Feira Central,Dinheiro,Sim,Nublado,Pouco movimento
2024-12-24,Tuesday,December,Maçã,Temperada,31.5,5.0,157.5,João da Fruta,Feira Bairro Novo,Pix,Não,Chuvoso,Boa procura
2024-12-24,Tuesday,December,Melancia,Tropical,43.3,2.5,108.25,João da Fruta,Feira Bairro Novo,Cartão Crédito,Não,Nublado,Boa procura
2024-12-25,Wednesday,December,Mamão,Tropical,44.6,3.0,133.8,Carlos Natureza,Feira Central,Dinheiro,Não,Nublado,Vendas médias
2024-12-25,Wednesday,December,Pera,Temperada,40.8,5.2,212.16,Ana Tropical,Feira Central,Dinheiro,Não,Ensolarado,Concorrência alta
2024-12-25,Wednesday,December,Limão,Cítrica,28.1,2.2,61.82,Ana Tropical,Feira da Estação,Pix,Sim,Nublado,Produto fresco
2024-12-25,Wednesday,December,Uva,Temperada,39.4,7.0,275.8,Maria Frutas,Feira da Estação,Dinheiro,Sim,Nublado,Concorrência alta
2024-12-25,Wednesday,December,Laranja,Cítrica,38.6,3.8,146.68,Carlos Natureza,Feira do Parque,Dinheiro,Sim,Chuvoso,Boa procura
2024-12-26,Thursday,December,Laranja,Cítrica,28.4,3.8,107.92,João da Fruta,Feira Bairro Novo,Pix,Não,Nublado,Boa procura
2024-12-26,Thursday,December,Banana,Tropical,11.1,3.5,38.85,Maria Frutas,Feira Central,Dinheiro,Sim,Chuvoso,Boa procura
2024-12-26,Thursday,December,Banana,Tropical,37.9,3.5,132.65,João da Fruta,Feira do Parque,Dinheiro,Não,Ensolarado,Produto fresco
2024-12-26,Thursday,December,Uva,Temperada,7.9,7.0,55.3,João da Fruta,Feira do Parque,Cartão Crédito,Sim,Nublado,Vendas médias
2024-12-26,Thursday,December,Uva,Temperada,11.4,7.0,79.8,João da Fruta,Feira Central,Dinheiro,Não,Chuvoso,Pouco movimento
2024-12-26,Thursday,December,Melancia,Tropical,20.3,2.5,50.75,João da Fruta,Feira do Parque,Cartão Débito,Sim,Ensolarado,Boa procura
2024-12-27,Friday,December,Coco,Tropical,20.2,3.7,74.74,Maria Frutas,Feira do Parque,Cartão Débito,Sim,Chuvoso,Concorrência alta
2024-12-27,Friday,December,Laranja,Cítrica,30.7,3.8,116.66,Maria Frutas,Feira Bairro Novo,Cartão Débito,Sim,Ensolarado,Produto fresco
2024-12-27,Friday,December,Kiwi,Temperada,23.6,6.5,153.4,Carlos Natureza,Feira Central,Pix,Sim,Nublado,Concorrência alta
2024-12-27,Friday,December,Melancia,Tropical,15.8,2.5,39.5,Ana Tropical,Feira Central,Cartão Débito,Não,Nublado,Produto fresco
2024-12-28,Saturday,December,Manga,Tropical,5.1,4.2,21.42,Maria Frutas,Feira da Estação,Pix,Sim,Chuvoso,Produto fresco
2024-12-28,Saturday,December,Banana,Tropical,18.9,3.5,66.15,Maria Frutas,Feira Central,Dinheiro,Sim,Ensolarado,Vendas médias
2024-12-28,Saturday,December,Uva,Temperada,16.4,7.0,114.8,Maria Frutas,Feira Bairro Novo,Pix,Sim,Nublado,Boa procura
2024-12-28,Saturday,December,Mamão,Tropical,37.5,3.0,112.5,Carlos Natureza,Feira do Parque,Dinheiro,Sim,Chuvoso,Vendas médias
2024-12-28,Saturday,December,Abacaxi,Tropical,47.6,4.8,228.48,Maria Frutas,Feira Bairro Novo,Dinheiro,Não,Nublado,Boa procura
2024-12-28,Saturday,December,Coco,Tropical,44.0,3.7,162.8,João da Fruta,Feira do Parque,Cartão Débito,Sim,Ensolarado,Concorrência alta
2024-12-29,Sunday,December,Banana,Tropical,31.1,3.5,108.85,Ana Tropical,Feira Bairro Novo,Dinheiro,Não,Chuvoso,Boa procura
2024-12-29,Sunday,December,Maçã,Temperada,8.1,5.0,40.5,João da Fruta,Feira do Parque,Cartão Crédito,Sim,Chuvoso,Pouco movimento
2024-12-29,Sunday,December,Maçã,Temperada,21.2,5.0,106.0,Ana Tropical,Feira Central,Pix,Sim,Chuvoso,Boa procura
2024-12-29,Sunday,December,Limão,Cítrica,42.2,2.2,92.84,Ana Tropical,Feira da Estação,Cartão Débito,Sim,Ensolarado,Pouco movimento
2024-12-29,Sunday,December,Pera,Temperada,38.8,5.2,201.76,João da Fruta,Feira Central,Dinheiro,Sim,Nublado,Boa procura
2024-12-29,Sunday,December,Uva,Temperada,40.2,7.0,281.4,Carlos Natureza,Feira da Estação,Dinheiro,Sim,Chuvoso,Produto fresco
2024-12-30,Monday,December,Melancia,Tropical,37.9,2.5,94.75,Maria Frutas,Feira Bairro Novo,Dinheiro,Não,Chuvoso,Boa procura
2024-12-30,Monday,December,Coco,Tropical,16.0,3.7,59.2,Ana Tropical,Feira da Estação,Cartão Crédito,Sim,Ensolarado,Vendas médias
2024-12-30,Monday,December,Pera,Temperada,12.8,5.2,66.56,João da Fruta,Feira Central,Cartão Crédito,Sim,Chuvoso,Boa procura
